RXangle,TXangle,RSSI_avg,RSSI_max,Num_of_Samples
97,57,-75.4612,0.0,4003636
98,57,-75.0767,0.0,4005456
99,57,-75.0386,0.0,4004000
100,57,-73.9657,0.0,4005092
0,58,-74.5579,0.0,4005456
1,58,-71.4457,0.0,4005092
2,58,-70.5838,0.0,4005092
3,58,-67.6566,0.0,4005092
4,58,-70.7345,0.0,4005456
5,58,-73.947,0.0,4005092
6,58,-73.5116,0.0,4005456
7,58,-74.6496,0.0,4005820
8,58,-70.9686,0.0,4005092
9,58,-75.4032,0.0,4005456
10,58,-67.5064,0.0,4004728
11,58,-69.6543,0.0,4004728
12,58,-68.1656,0.0,4005456
13,58,-66.5481,0.0,4004728
14,58,-70.0103,0.0,4005456
15,58,-73.6816,0.0,4002544
16,58,-74.5594,0.0,4005092
17,58,-74.8262,0.0,4003636
18,58,-75.4494,0.0,4005092
19,58,-75.4833,0.0,4005092
20,58,-73.953,0.0,4005092
21,58,-75.0791,0.0,4002908
22,58,-74.6446,0.0,4005456
23,58,-75.2273,0.0,4003636
24,58,-75.3313,0.0,4005092
25,58,-75.1308,0.0,4005092
26,58,-75.3901,0.0,4005456
27,58,-75.4089,0.0,4002908
28,58,-75.0658,0.0,4004728
29,58,-75.1842,0.0,4005820
30,58,-74.354,0.0,4005092
31,58,-75.2976,0.0,4002908
32,58,-75.3005,0.0,4005092
33,58,-75.1673,0.0,4005092
34,58,-74.0055,0.0,4005092
35,58,-74.8311,0.0,4003636
36,58,-71.2231,0.0,4005092
37,58,-68.0988,0.0,4004364
38,58,-67.9015,0.0,4005092
39,58,-66.2748,0.0,4005092
40,58,-64.2176,0.0,4005456
41,58,-62.8948,0.0,4002544
42,58,-75.2754,0.0,4005456
43,58,-70.8948,0.0,4004364
44,58,-69.5676,0.0,4005092
45,58,-63.8622,0.0,4005456
46,58,-61.4656,0.0,4005092
47,58,-64.8791,0.0,4002908
48,58,-68.0517,0.0,4005456
49,58,-61.1425,0.0,4002908
50,58,-61.9746,0.0,4005456
51,58,-64.425,0.0,4005456
52,58,-62.3598,0.0,4005092
53,58,-61.9657,0.0,4005092
54,58,-55.5844,0.0,4007276
55,58,-56.1464,0.0,4006184
56,58,-61.1883,0.0,4004728
57,58,-64.0144,0.0,4005092
58,58,-68.1531,0.0,4004000
59,58,-68.6234,0.0,4005456
60,58,-72.7982,0.0,4004000
61,58,-74.5871,0.0,4005092
62,58,-74.0194,0.0,4004728
63,58,-75.415,0.0,4005092
64,58,-72.9527,0.0,4004728
65,58,-73.7859,0.0,4005456
66,58,-75.08,0.0,4005456
67,58,-74.196,0.0,4005092
68,58,-72.0484,0.0,4005092
69,58,-74.6055,0.0,4005092
70,58,-74.1196,0.0,4004728
71,58,-74.2185,0.0,4005092
72,58,-75.4431,0.0,4005092
73,58,-74.7697,0.0,4005092
74,58,-74.4891,0.0,4005092
75,58,-74.8938,0.0,4006184
76,58,-75.2968,0.0,4005092
77,58,-75.3099,0.0,4005456
78,58,-74.0797,0.0,4005092
79,58,-75.3069,0.0,4004728
80,58,-72.423,0.0,4005092
81,58,-71.3771,0.0,4005092
82,58,-72.784,0.0,4005092
83,58,-73.1939,0.0,4005092
84,58,-73.2051,0.0,4005456
85,58,-75.2981,0.0,4005092
86,58,-74.6863,0.0,4005456
87,58,-75.331,0.0,4004364
88,58,-75.2741,0.0,4005092
89,58,-75.3259,0.0,4005092
90,58,-75.3917,0.0,4004728
91,58,-75.2767,0.0,4005092
92,58,-75.4594,0.0,4004728
93,58,-75.4212,0.0,4002544
94,58,-75.3227,0.0,4005092
95,58,-75.4182,0.0,4004364
96,58,-75.3064,0.0,4005456
97,58,-75.3242,0.0,4002908
98,58,-75.1175,0.0,4005092
99,58,-74.9706,0.0,4004364
100,58,-74.5537,0.0,4005456
0,59,-71.8351,0.0,4004728
1,59,-72.4434,0.0,4005456
2,59,-70.3786,0.0,4002180
3,59,-68.6232,0.0,4005092
4,59,-69.5367,0.0,4004364
5,59,-70.4026,0.0,4005092
6,59,-70.5875,0.0,4004728
7,59,-72.9793,0.0,4005092
8,59,-73.6354,0.0,4005092
9,59,-73.9065,0.0,4005092
10,59,-71.671,0.0,4005092
11,59,-73.1076,0.0,4005092
12,59,-68.3956,0.0,4002544
13,59,-69.1117,0.0,4005092
14,59,-71.0965,0.0,4004728
15,59,-72.2393,0.0,4005092
16,59,-73.5646,0.0,4003272
17,59,-73.1967,0.0,4005820
18,59,-74.1707,0.0,4004728
19,59,-75.2833,0.0,4005092
20,59,-72.995,0.0,4005456
21,59,-75.2098,0.0,4005456
22,59,-75.1861,0.0,4001816
23,59,-72.9394,0.0,4005092
24,59,-73.2473,0.0,4005092
25,59,-75.0411,0.0,4005456
26,59,-75.1346,0.0,4002544
27,59,-75.0996,0.0,4005092
28,59,-75.1214,0.0,4005456
29,59,-74.8792,0.0,4004728
30,59,-75.3555,0.0,4002908
31,59,-74.4532,0.0,4005456
32,59,-74.5038,0.0,4004364
33,59,-74.4377,0.0,4005092
34,59,-74.8326,0.0,4005456
35,59,-72.4816,0.0,4005092
36,59,-72.2652,0.0,4002544
37,59,-73.405,0.0,4005456
38,59,-68.8709,0.0,4004000
39,59,-70.7986,0.0,4001635
40,59,-75.318,0.0,4005456
41,59,-66.9165,0.0,4005820
42,59,-62.4903,0.0,4001452
43,59,-66.4705,0.0,4005092
44,59,-74.383,0.0,4004728
45,59,-66.5083,0.0,4005092
46,59,-61.2125,0.0,4005456
47,59,-63.3186,0.0,4005092
48,59,-66.534,0.0,4002180
49,59,-67.9894,0.0,4005820
50,59,-62.7663,0.0,4005092
51,59,-68.2571,0.0,4005092
52,59,-63.612,0.0,4007276
53,59,-67.2572,0.0,4005092
54,59,-61.3296,0.0,4005456
55,59,-60.0707,0.0,4008368
56,59,-67.218,0.0,4002544
57,59,-72.0108,0.0,4005456
58,59,-67.2895,0.0,4005092
59,59,-68.7987,0.0,4004000
60,59,-72.6415,0.0,4005820
61,59,-73.7313,0.0,4004000
62,59,-73.784,0.0,4005456
63,59,-75.4064,0.0,4004364
64,59,-74.1923,0.0,4005456
65,59,-72.9407,0.0,4003272
66,59,-75.045,0.0,4005456
67,59,-72.6545,0.0,4005092
68,59,-70.6302,0.0,4004728
69,59,-72.5502,0.0,4003636
70,59,-74.6292,0.0,4005456
71,59,-72.7604,0.0,4005092
72,59,-75.2362,0.0,4005092
73,59,-73.1387,0.0,4003636
74,59,-74.6855,0.0,4005092
75,59,-75.2703,0.0,4004000
76,59,-74.8282,0.0,4004728
77,59,-74.724,0.0,4006548
78,59,-75.2145,0.0,4005092
79,59,-74.9227,0.0,4003272
80,59,-73.6123,0.0,4004728
81,59,-71.7791,0.0,4003272
82,59,-71.7484,0.0,4005092
83,59,-71.0042,0.0,4005092
84,59,-71.8033,0.0,4005820
85,59,-73.9422,0.0,4005092
86,59,-74.7526,0.0,4005092
87,59,-75.0832,0.0,4005820
88,59,-75.2846,0.0,4003271
89,59,-75.3432,0.0,4001452
90,59,-75.179,0.0,4004728
91,59,-74.4554,0.0,4004364
92,59,-74.5026,0.0,4005092
93,59,-74.3742,0.0,4005092
94,59,-74.3393,0.0,4005092
95,59,-74.4875,0.0,4003272
96,59,-75.1743,0.0,4005456
97,59,-75.2477,0.0,4004000
98,59,-75.2763,0.0,4005456
99,59,-75.3126,0.0,4005092
100,59,-74.9666,0.0,4005092
0,60,-74.8574,0.0,4005456
1,60,-71.9057,0.0,4004728
2,60,-72.9486,0.0,4008822
3,60,-67.8336,0.0,4005092
4,60,-67.3524,0.0,4005092
5,60,-69.556,0.0,4005456
6,60,-69.6085,0.0,4005092
7,60,-72.1612,0.0,4005092
8,60,-74.1841,0.0,4005092
9,60,-75.3008,0.0,4005820
10,60,-71.9116,0.0,4005820
11,60,-69.0801,0.0,4002908
12,60,-67.6518,0.0,4005456
13,60,-69.3568,0.0,4005092
14,60,-71.4083,0.0,4005456
15,60,-70.0747,0.0,4005092
16,60,-71.3301,0.0,4005092
17,60,-71.4267,0.0,4005456
18,60,-75.0325,0.0,4005456
19,60,-75.2701,0.0,4005092
20,60,-75.2976,0.0,4005092
21,60,-75.0009,0.0,4003272
22,60,-71.1039,0.0,4005456
23,60,-71.6506,0.0,4005092
24,60,-73.9734,0.0,4005092
25,60,-73.1849,0.0,4005092
26,60,-74.4477,0.0,4005456
27,60,-74.9545,0.0,4005092
28,60,-74.5443,0.0,4005092
29,60,-74.5712,0.0,4005456
30,60,-75.2386,0.0,4005456
31,60,-74.3234,0.0,4005092
32,60,-75.1975,0.0,4002180
33,60,-72.549,0.0,4005092
34,60,-73.5858,0.0,4004728
35,60,-72.7535,0.0,4005456
36,60,-74.2446,0.0,4004364
37,60,-74.8216,0.0,4005456
38,60,-70.538,0.0,4004728
39,60,-67.694,0.0,4005092
40,60,-69.9859,0.0,4005092
41,60,-74.3606,0.0,4005456
42,60,-65.854,0.0,4005092
43,60,-62.5494,0.0,4004728
44,60,-68.4914,0.0,4005456
45,60,-68.0877,0.0,4005456
46,60,-63.4593,0.0,4005092
47,60,-63.9762,0.0,4005092
48,60,-66.1933,0.0,4005092
49,60,-71.6125,0.0,4005092
50,60,-63.8933,0.0,4005820
51,60,-69.9939,0.0,4005456
52,60,-64.0701,0.0,4005092
53,60,-66.9705,0.0,4005092
54,60,-65.9753,0.0,4005092
55,60,-72.8819,0.0,4004000
56,60,-69.4077,0.0,4004000
57,60,-69.486,0.0,4005092
58,60,-69.2651,0.0,4005456
59,60,-70.5014,0.0,4005092
60,60,-73.1489,0.0,4005092
61,60,-74.8822,0.0,4005092
62,60,-74.3495,0.0,4005092
63,60,-75.4605,0.0,4005820
64,60,-75.1671,0.0,4005092
65,60,-74.8107,0.0,4005456
66,60,-74.2442,0.0,4005456
67,60,-73.6743,0.0,4005456
68,60,-73.5665,0.0,4005092
69,60,-73.8043,0.0,4005092
70,60,-74.727,0.0,4005092
71,60,-74.7262,0.0,4005456
72,60,-75.4491,0.0,4005456
73,60,-74.9466,0.0,4004728
74,60,-75.3314,0.0,4002180
75,60,-75.4689,0.0,4004728
76,60,-74.0394,0.0,4004364
77,60,-74.0229,0.0,4005092
78,60,-75.1411,0.0,4005456
79,60,-74.9755,0.0,4005092
80,60,-75.2916,0.0,4004728
81,60,-74.3566,0.0,4005092
82,60,-74.0663,0.0,4005092
83,60,-73.7681,0.0,4004728
84,60,-73.3871,0.0,4005092
85,60,-74.9289,0.0,4004728
86,60,-74.6176,0.0,4005092
87,60,-75.0494,0.0,4005456
88,60,-75.4676,0.0,4005092
89,60,-75.4484,0.0,4005820
90,60,-75.3588,0.0,4005820
91,60,-75.0255,0.0,4005456
92,60,-73.5429,0.0,4005456
93,60,-73.6203,0.0,4005456
94,60,-74.4726,0.0,4005456
95,60,-74.5694,0.0,4002180
96,60,-74.7428,0.0,4005092
97,60,-75.3597,0.0,4003636
98,60,-75.4093,0.0,4005456
99,60,-75.2298,0.0,4004000
100,60,-75.3004,0.0,4005092
0,61,-75.0473,0.0,4005092
1,61,-74.63,0.0,4005092
2,61,-73.108,0.0,4005092
3,61,-67.6747,0.0,4005456
4,61,-67.439,0.0,4005092
5,61,-70.2094,0.0,4005456
6,61,-71.9179,0.0,4004728
7,61,-73.737,0.0,4005092
8,61,-75.0141,0.0,4005456
9,61,-72.5493,0.0,4005092
10,61,-72.1322,0.0,4005092
11,61,-73.0961,0.0,4005456
12,61,-72.7737,0.0,4005092
13,61,-68.7365,0.0,4005456
14,61,-67.3688,0.0,4005092
15,61,-69.0426,0.0,4005092
16,61,-71.9488,0.0,4005092
17,61,-70.359,0.0,4005092
18,61,-75.1187,0.0,4005092
19,61,-74.9654,0.0,4004728
20,61,-74.1699,0.0,4005456
21,61,-74.3337,0.0,4005092
22,61,-70.4299,0.0,4004364
23,61,-71.0587,0.0,4005092
24,61,-73.2987,0.0,4005092
25,61,-74.179,0.0,4005092
26,61,-75.2173,0.0,4004364
27,61,-75.2125,0.0,4005092
28,61,-75.1541,0.0,4005456
29,61,-75.2638,0.0,4005092
30,61,-74.6962,0.0,4005092
31,61,-75.1081,0.0,4005456
32,61,-74.2604,0.0,4001452
33,61,-72.0065,0.0,4005456
34,61,-72.4859,0.0,4005820
35,61,-73.3205,0.0,4005456
36,61,-73.947,0.0,4005092
37,61,-72.6074,0.0,4005092
38,61,-68.6805,0.0,4005456
39,61,-66.1223,0.0,4005092
40,61,-69.599,0.0,4005092
41,61,-71.2361,0.0,4005092
42,61,-65.7685,0.0,4005092
43,61,-64.4235,0.0,4003636
44,61,-65.9928,0.0,4005092
45,61,-69.5787,0.0,4003636
46,61,-67.1631,0.0,4005092
47,61,-66.6448,0.0,4004000
48,61,-71.6703,0.0,4005456
49,61,-74.9605,0.0,4003636
50,61,-71.115,0.0,4005092
51,61,-75.1034,0.0,4004364
52,61,-64.2503,0.0,4005092
53,61,-64.3181,0.0,4005092
54,61,-71.2299,0.0,4005092
55,61,-68.454,0.0,4005456
56,61,-65.4271,0.0,4005092
57,61,-67.7856,0.0,4002544
58,61,-70.4527,0.0,4005820
59,61,-71.2432,0.0,4005092
60,61,-72.8267,0.0,4005092
61,61,-75.4678,0.0,4005092
62,61,-75.3656,0.0,4004728
63,61,-75.2091,0.0,4005820
64,61,-75.249,0.0,4005092
65,61,-75.226,0.0,4005456
66,61,-75.2812,0.0,4005092
67,61,-75.4191,0.0,4003636
68,61,-74.8298,0.0,4005092
69,61,-73.0392,0.0,4005092
70,61,-73.9082,0.0,4004728
71,61,-75.4138,0.0,4005092
72,61,-74.5474,0.0,4005092
73,61,-75.0908,0.0,4005092
74,61,-74.9436,0.0,4005092
75,61,-75.0468,0.0,4005092
76,61,-74.8667,0.0,4005456
77,61,-74.7853,0.0,4005092
78,61,-75.3911,0.0,4004364
79,61,-75.4028,0.0,4005456
80,61,-75.1921,0.0,4003636
81,61,-74.6391,0.0,4005456
82,61,-74.1765,0.0,4005456
83,61,-74.6471,0.0,4004728
84,61,-75.2425,0.0,4002180
85,61,-75.361,0.0,4005456
86,61,-75.4603,0.0,4004364
87,61,-75.469,0.0,4005456
88,61,-75.0547,0.0,4002908
89,61,-74.8742,0.0,4004728
90,61,-75.0894,0.0,4004728
91,61,-74.0296,0.0,4004000
92,61,-73.5595,0.0,4005092
93,61,-75.3191,0.0,4005092
94,61,-75.4326,0.0,4004728
95,61,-74.6084,0.0,4005092
96,61,-75.0309,0.0,4005092
97,61,-75.3049,0.0,4005456
98,61,-75.2867,0.0,4005092
99,61,-75.371,0.0,4005092
100,61,-75.1728,0.0,4005456
0,62,-75.2679,0.0,4005092
1,62,-75.0254,0.0,4005092
2,62,-73.6657,0.0,4005820
3,62,-71.1449,0.0,4005456
4,62,-72.3535,0.0,4005456
5,62,-74.954,0.0,4004728
6,62,-74.161,0.0,4003636
7,62,-74.488,0.0,4005092
8,62,-70.5926,0.0,4004364
9,62,-74.2276,0.0,4005092
10,62,-73.3209,0.0,4003636
11,62,-69.5698,0.0,4005456
12,62,-71.2245,0.0,4005456
13,62,-74.071,0.0,4005092
14,62,-71.1195,0.0,4001816
15,62,-74.0297,0.0,4005092
16,62,-75.2984,0.0,4005092
17,62,-71.7852,0.0,4005456
18,62,-73.0283,0.0,4004000
19,62,-73.111,0.0,4005092
20,62,-72.2074,0.0,4004728
21,62,-75.0009,0.0,4005092
22,62,-69.1587,0.0,4005092
23,62,-71.7198,0.0,4005092
24,62,-72.0023,0.0,4005092
25,62,-72.1012,0.0,4005092
26,62,-70.4239,0.0,4001816
27,62,-71.045,0.0,4004728
28,62,-74.6775,0.0,4004000
29,62,-74.9765,0.0,4005092
30,62,-75.3453,0.0,4005092
31,62,-74.7994,0.0,4005456
32,62,-73.7863,0.0,4003272
33,62,-73.6643,0.0,4005092
34,62,-74.4979,0.0,4005456
35,62,-75.4807,0.0,4005092
36,62,-74.8315,0.0,4002544
37,62,-74.038,0.0,4005092
38,62,-69.6861,0.0,4005092
39,62,-64.7963,0.0,4005092
40,62,-64.1948,0.0,4002544
41,62,-73.8442,0.0,4005092
42,62,-66.4123,0.0,4004728
43,62,-66.0561,0.0,4005092
44,62,-68.4537,0.0,4002908
45,62,-70.3532,0.0,4005092
46,62,-72.0677,0.0,4005092
47,62,-70.7149,0.0,4005092
48,62,-67.5732,0.0,4003272
49,62,-71.7977,0.0,4005092
50,62,-72.6077,0.0,4005092
51,62,-69.218,0.0,4005092
52,62,-72.1966,0.0,4005456
53,62,-73.1373,0.0,4005092
54,62,-71.1846,0.0,4005092
55,62,-72.7524,0.0,4005456
56,62,-72.1859,0.0,4001452
57,62,-71.6378,0.0,4005092
58,62,-74.5382,0.0,4003636
59,62,-74.8414,0.0,4005092
60,62,-74.4066,0.0,4003636
61,62,-75.2142,0.0,4005092
62,62,-74.9984,0.0,4003636
63,62,-75.398,0.0,4005456
64,62,-75.4319,0.0,4004728
65,62,-74.9275,0.0,4005092
66,62,-75.445,0.0,4002180
67,62,-73.9012,0.0,4005456
68,62,-71.6699,0.0,4004000
69,62,-72.184,0.0,4005092
70,62,-73.916,0.0,4005456
71,62,-74.299,0.0,4005456
72,62,-75.3152,0.0,4003272
73,62,-75.1727,0.0,4005092
74,62,-75.3531,0.0,4004000
75,62,-74.9631,0.0,4005092
76,62,-73.6753,0.0,4005456
77,62,-74.5829,0.0,4004728
78,62,-74.8986,0.0,4004000
79,62,-74.9967,0.0,4005456
80,62,-74.1993,0.0,4005092
81,62,-74.517,0.0,4005820
82,62,-74.7741,0.0,4002180
83,62,-74.3953,0.0,4005092
84,62,-75.5103,0.0,4004364
85,62,-75.463,0.0,4005456
86,62,-74.5367,0.0,4005092
87,62,-75.4705,0.0,4005456
88,62,-74.0122,0.0,4001816
89,62,-74.1087,0.0,4005092
90,62,-74.7843,0.0,4004728
91,62,-74.3425,0.0,4005092
92,62,-74.6661,0.0,4004000
93,62,-75.3234,0.0,4005092
94,62,-74.6364,0.0,4005092
95,62,-74.285,0.0,4005456
96,62,-75.208,0.0,4002544
97,62,-74.5056,0.0,4005456
98,62,-74.6731,0.0,4004728
99,62,-74.9001,0.0,4005456
100,62,-74.8437,0.0,4003636
0,63,-75.1219,0.0,4005456
1,63,-74.2606,0.0,4002544
2,63,-75.069,0.0,4005092
3,63,-74.2267,0.0,4004364
4,63,-74.5681,0.0,4005820
5,63,-75.3806,0.0,4005092
6,63,-72.3877,0.0,4005092
7,63,-69.8211,0.0,4002544
8,63,-71.1144,0.0,4005092
9,63,-73.5172,0.0,4015648
10,63,-72.8653,0.0,4005092
11,63,-73.986,0.0,4005456
12,63,-74.9333,0.0,4005820
13,63,-74.5673,0.0,4005456
14,63,-73.7642,0.0,4005092
15,63,-73.5217,0.0,4001088
16,63,-72.8245,0.0,4005092
17,63,-70.6329,0.0,4004000
18,63,-68.6064,0.0,4005092
19,63,-71.3248,0.0,4005092
20,63,-74.4294,0.0,4005092
21,63,-74.5057,0.0,4005456
22,63,-72.7422,0.0,4005092
23,63,-70.257,0.0,4004728
24,63,-70.3806,0.0,4005092
25,63,-68.14,0.0,4005820
26,63,-69.3515,0.0,4005456
27,63,-74.1852,0.0,4005092
28,63,-74.9725,0.0,4005092
29,63,-74.3906,0.0,4005092
30,63,-74.3686,0.0,4005092
31,63,-75.1364,0.0,4001088
32,63,-74.6388,0.0,4005092
33,63,-74.1032,0.0,4005820
34,63,-74.7435,0.0,4005092
35,63,-73.2359,0.0,4005456
36,63,-74.9692,0.0,4005456
37,63,-74.2616,0.0,4005092
38,63,-73.7366,0.0,4005092
39,63,-72.2619,0.0,4005456
40,63,-68.6158,0.0,4003636
41,63,-69.403,0.0,4005092
42,63,-73.7652,0.0,4005820
43,63,-67.6447,0.0,4005092
44,63,-71.5034,0.0,4005092
45,63,-71.3701,0.0,4004728
46,63,-70.497,0.0,4001816
47,63,-71.1916,0.0,4004728
48,63,-72.9769,0.0,4004728
49,63,-72.6523,0.0,4005456
50,63,-73.9488,0.0,4005092
51,63,-72.1138,0.0,4004728
52,63,-73.6295,0.0,4001816
53,63,-72.7377,0.0,4005092
54,63,-72.4129,0.0,4005456
55,63,-74.6911,0.0,4005820
56,63,-74.5592,0.0,4005092
57,63,-75.3899,0.0,4005092
58,63,-75.339,0.0,4002908
59,63,-75.4521,0.0,4005092
60,63,-75.4024,0.0,4004364
61,63,-75.4087,0.0,4005092
62,63,-75.4377,0.0,4004000
63,63,-75.4626,0.0,4005456
64,63,-75.4103,0.0,4005456
65,63,-75.4942,0.0,4005092
66,63,-75.0957,0.0,4005092
67,63,-74.476,0.0,4005456
68,63,-74.5358,0.0,4005456
69,63,-75.3624,0.0,4004728
70,63,-74.9858,0.0,4005456
71,63,-74.5583,0.0,4005092
72,63,-75.1311,0.0,4005092
73,63,-75.1568,0.0,4005456
74,63,-75.5065,0.0,4005092
75,63,-75.5059,0.0,4005092
76,63,-75.0576,0.0,4005092
77,63,-74.6178,0.0,4003636
78,63,-74.62,0.0,4005092
79,63,-74.8768,0.0,4005092
80,63,-74.8621,0.0,4005456
81,63,-75.4966,0.0,4005092
82,63,-74.4399,0.0,4005092
83,63,-74.3039,0.0,4005456
84,63,-74.8718,0.0,4004728
85,63,-74.5607,0.0,4003636
86,63,-74.9647,0.0,4005092
87,63,-75.5141,0.0,4003636
88,63,-75.0915,0.0,4005092
89,63,-75.4327,0.0,4005456
90,63,-74.7846,0.0,4004728
91,63,-74.635,0.0,4005092
92,63,-75.1555,0.0,4005820
93,63,-75.1607,0.0,4004728
94,63,-74.9798,0.0,4005456
95,63,-74.8138,0.0,4005092
96,63,-74.6834,0.0,4005092
97,63,-74.5043,0.0,4005820
98,63,-73.7637,0.0,4005456
99,63,-74.0658,0.0,4003091
100,63,-75.1926,0.0,4005092
0,64,-74.742,0.0,4005092
1,64,-74.085,0.0,4001452
2,64,-75.2167,0.0,4005092
3,64,-74.6184,0.0,4004000
4,64,-74.9718,0.0,4005092
5,64,-73.3289,0.0,4004728
6,64,-70.1061,0.0,4005820
7,64,-70.5679,0.0,4003636
8,64,-75.2019,0.0,4005092
9,64,-73.8796,0.0,4005092
10,64,-72.1459,0.0,4005092
11,64,-74.7817,0.0,4003636
12,64,-73.422,0.0,4005092
13,64,-72.4863,0.0,4004364
14,64,-72.7863,0.0,4005092
15,64,-70.0218,0.0,4003636
16,64,-68.4047,0.0,4005456
17,64,-72.3741,0.0,4004728
18,64,-69.0193,0.0,4005092
19,64,-68.7585,0.0,4004364
20,64,-73.9345,0.0,4004728
21,64,-75.0282,0.0,4004000
22,64,-72.6128,0.0,4005092
23,64,-70.5077,0.0,4005092
24,64,-68.9129,0.0,4005456
25,64,-65.9561,0.0,4002544
26,64,-67.8251,0.0,4005092
27,64,-75.4874,0.0,4005092
28,64,-70.8043,0.0,4005092
29,64,-70.3388,0.0,4003272
30,64,-74.9277,0.0,4005092
31,64,-73.2857,0.0,4005456
32,64,-72.8469,0.0,4005456
33,64,-75.4562,0.0,4005092
34,64,-73.8704,0.0,4005092
35,64,-73.5354,0.0,4005456
36,64,-75.1584,0.0,4005092
37,64,-73.3448,0.0,4005092
38,64,-71.0789,0.0,4005092
39,64,-68.6013,0.0,4005092
40,64,-72.2262,0.0,4005456
41,64,-71.3873,0.0,4005092
42,64,-71.1797,0.0,4005092
43,64,-71.8304,0.0,4005456
44,64,-74.4006,0.0,4005092
45,64,-74.0835,0.0,4005092
46,64,-73.2438,0.0,4005092
47,64,-74.1273,0.0,4005092
48,64,-75.4327,0.0,4005092
49,64,-73.9363,0.0,4005456
50,64,-72.3178,0.0,4005456
51,64,-72.163,0.0,4005092
52,64,-71.3098,0.0,4001452
53,64,-73.8387,0.0,4005456
54,64,-74.7074,0.0,4004728
55,64,-73.8795,0.0,4005092
56,64,-74.2962,0.0,4005092
57,64,-74.3806,0.0,3997084
58,64,-73.6537,0.0,4001816
59,64,-75.0112,0.0,4005456
60,64,-75.2254,0.0,4005092
61,64,-75.2628,0.0,4005092
62,64,-75.3572,0.0,4002544
63,64,-75.511,0.0,4004728
64,64,-75.4401,0.0,4004000
65,64,-75.2487,0.0,4005092
66,64,-74.3611,0.0,4005092
67,64,-73.8034,0.0,4005092
68,64,-74.1099,0.0,4005456
69,64,-75.2007,0.0,4005456
70,64,-75.2935,0.0,4001452
71,64,-75.1523,0.0,4005092
72,64,-75.0306,0.0,4005092
73,64,-75.0662,0.0,4005092
74,64,-74.6385,0.0,4005092
75,64,-74.7291,0.0,4005456
76,64,-75.3593,0.0,4004728
77,64,-75.2944,0.0,4005456
78,64,-74.7865,0.0,4005092
79,64,-74.2861,0.0,4005456
80,64,-75.0119,0.0,4005456
81,64,-75.1667,0.0,4005092
82,64,-74.9422,0.0,4005092
83,64,-75.1287,0.0,4004728
84,64,-75.1284,0.0,4005092
85,64,-75.2125,0.0,4005456
86,64,-75.3021,0.0,4005456
87,64,-75.2653,0.0,4005092
88,64,-75.4944,0.0,4004728
89,64,-75.3742,0.0,4002908
90,64,-74.9952,0.0,4005092
91,64,-75.3944,0.0,4005456
92,64,-75.0922,0.0,4005092
93,64,-75.4221,0.0,4005092
94,64,-75.2483,0.0,4005092
95,64,-75.1033,0.0,4005820
96,64,-74.4966,0.0,4005092
97,64,-75.1199,0.0,4005092
98,64,-74.9988,0.0,4005092
99,64,-75.1927,0.0,4005092
100,64,-74.1078,0.0,4005820
0,65,-75.4229,0.0,4005456
1,65,-75.4247,0.0,4004000
2,65,-75.4702,0.0,4005092
3,65,-75.3224,0.0,4003636
4,65,-74.0904,0.0,4005092
5,65,-75.3985,0.0,4004364
6,65,-73.8567,0.0,4005092
7,65,-75.2855,0.0,4005092
8,65,-73.4484,0.0,4005092
9,65,-74.5953,0.0,4005456
10,65,-73.1083,0.0,4005092
11,65,-75.326,0.0,4005092
12,65,-72.9542,0.0,4005820
13,65,-73.3735,0.0,4005456
14,65,-75.1647,0.0,4005092
15,65,-74.0584,0.0,4004728
16,65,-74.0096,0.0,4005820
17,65,-74.2452,0.0,4005456
18,65,-74.6029,0.0,4005092
19,65,-73.6619,0.0,4005092
20,65,-73.0647,0.0,4004728
21,65,-72.928,0.0,4005092
22,65,-70.1737,0.0,4005092
23,65,-74.1149,0.0,4004728
24,65,-68.7631,0.0,4003272
25,65,-65.8338,0.0,4005092
26,65,-70.7411,0.0,4005092
27,65,-71.6003,0.0,4005092
28,65,-68.6524,0.0,4003272
29,65,-69.9134,0.0,4005092
30,65,-73.1739,0.0,4003272
31,65,-75.0692,0.0,4004728
32,65,-72.9536,0.0,4005456
33,65,-73.439,0.0,4004728
34,65,-73.4789,0.0,4005092
35,65,-74.2947,0.0,4005092
36,65,-74.6043,0.0,4005092
37,65,-74.7572,0.0,4004728
38,65,-74.3692,0.0,4005092
39,65,-71.2715,0.0,4005092
40,65,-71.6051,0.0,4005456
41,65,-74.0839,0.0,4005092
42,65,-73.7873,0.0,4005092
43,65,-73.579,0.0,4005092
44,65,-73.7801,0.0,4005456
45,65,-71.7859,0.0,4005092
46,65,-74.1855,0.0,4005092
47,65,-75.3156,0.0,4002908
48,65,-73.3352,0.0,4005092
49,65,-71.2278,0.0,4004728
50,65,-70.8608,0.0,4005092
51,65,-73.3031,0.0,4004000
52,65,-75.2839,0.0,4005092
53,65,-75.0472,0.0,4005092
54,65,-74.5343,0.0,4005456
55,65,-74.9157,0.0,4005092
56,65,-75.379,0.0,4005456
57,65,-75.2319,0.0,4004728
58,65,-75.2459,0.0,4005820
59,65,-75.3268,0.0,4002180
60,65,-75.3696,0.0,4005456
61,65,-75.2818,0.0,4002544
62,65,-74.9653,0.0,4005092
63,65,-75.3596,0.0,4004364
64,65,-75.4431,0.0,4005092
65,65,-75.433,0.0,4005092
66,65,-75.5177,0.0,4005092
67,65,-75.4719,0.0,4002544
68,65,-75.4591,0.0,4005092
